repo_name|repo_owner|#_memcmp|#_memcpy|#_strcmp|#_strcpy|#_stars|#_forks|repo_description|repo_api_url|repo_html_url|repo_stargazers|repo_subscribers|repo_forks|repo_main_language
fftw3|FFTW|0|5|4|2|1857|504|DO NOT CHECK OUT THESE FILES FROM GITHUB UNLESS YOU KNOW WHAT YOU ARE DOING. (See below.)|https://api.github.com/repos/FFTW/fftw3|https://github.com/FFTW/fftw3|https://api.github.com/repos/FFTW/fftw3/stargazers|https://api.github.com/repos/FFTW/fftw3/subscribers|https://api.github.com/repos/FFTW/fftw3/forks|https://api.github.com/repos/FFTW/fftw3/languages
src|openbsd|1151|3804|3422|857|1857|559|Public git conversion mirror of OpenBSD's official CVS src repository. Pull requests not accepted - send diffs to the tech@ mailing list.|https://api.github.com/repos/openbsd/src|https://github.com/openbsd/src|https://api.github.com/repos/openbsd/src/stargazers|https://api.github.com/repos/openbsd/src/subscribers|https://api.github.com/repos/openbsd/src/forks|https://api.github.com/repos/openbsd/src/languages
ck|concurrencykit|1|6|9|0|1853|249|Concurrency primitives, safe memory reclamation mechanisms and non-blocking (including lock-free) data structures designed to aid in the research, design and implementation of high performance concurrent systems developed in C99+.|https://api.github.com/repos/concurrencykit/ck|https://github.com/concurrencykit/ck|https://api.github.com/repos/concurrencykit/ck/stargazers|https://api.github.com/repos/concurrencykit/ck/subscribers|https://api.github.com/repos/concurrencykit/ck/forks|https://api.github.com/repos/concurrencykit/ck/languages
goxel|guillaumechereau|19|42|22|11|1852|156|Goxel: Free and Open Source 3D Voxel Editor |https://api.github.com/repos/guillaumechereau/goxel|https://github.com/guillaumechereau/goxel|https://api.github.com/repos/guillaumechereau/goxel/stargazers|https://api.github.com/repos/guillaumechereau/goxel/subscribers|https://api.github.com/repos/guillaumechereau/goxel/forks|https://api.github.com/repos/guillaumechereau/goxel/languages
noah|linux-noah|14|42|18|16|1852|80|Bash on Ubuntu on macOS|https://api.github.com/repos/linux-noah/noah|https://github.com/linux-noah/noah|https://api.github.com/repos/linux-noah/noah/stargazers|https://api.github.com/repos/linux-noah/noah/subscribers|https://api.github.com/repos/linux-noah/noah/forks|https://api.github.com/repos/linux-noah/noah/languages
enet|lsalzman|0|4|0|1|1847|499|ENet reliable UDP networking library |https://api.github.com/repos/lsalzman/enet|https://github.com/lsalzman/enet|https://api.github.com/repos/lsalzman/enet/stargazers|https://api.github.com/repos/lsalzman/enet/subscribers|https://api.github.com/repos/lsalzman/enet/forks|https://api.github.com/repos/lsalzman/enet/languages
zydis|zyantific|1|6|3|0|1845|244|Fast and lightweight x86/x86-64 disassembler library|https://api.github.com/repos/zyantific/zydis|https://github.com/zyantific/zydis|https://api.github.com/repos/zyantific/zydis/stargazers|https://api.github.com/repos/zyantific/zydis/subscribers|https://api.github.com/repos/zyantific/zydis/forks|https://api.github.com/repos/zyantific/zydis/languages
sundown|vmg|3|3|1|0|1843|369|Standards compliant, fast, secure markdown processing library in C|https://api.github.com/repos/vmg/sundown|https://github.com/vmg/sundown|https://api.github.com/repos/vmg/sundown/stargazers|https://api.github.com/repos/vmg/sundown/subscribers|https://api.github.com/repos/vmg/sundown/forks|https://api.github.com/repos/vmg/sundown/languages
ejoy2d|ejoy|4|13|8|3|1840|634|A 2D Graphics Engine for Mobile Game|https://api.github.com/repos/ejoy/ejoy2d|https://github.com/ejoy/ejoy2d|https://api.github.com/repos/ejoy/ejoy2d/stargazers|https://api.github.com/repos/ejoy/ejoy2d/subscribers|https://api.github.com/repos/ejoy/ejoy2d/forks|https://api.github.com/repos/ejoy/ejoy2d/languages
minix|Stichting-MINIX-Research-Foundation|810|2358|1610|708|1840|625|Official MINIX sources - Automatically replicated from gerrit.minix3.org|https://api.github.com/repos/Stichting-MINIX-Research-Foundation/minix|https://github.com/Stichting-MINIX-Research-Foundation/minix|https://api.github.com/repos/Stichting-MINIX-Research-Foundation/minix/stargazers|https://api.github.com/repos/Stichting-MINIX-Research-Foundation/minix/subscribers|https://api.github.com/repos/Stichting-MINIX-Research-Foundation/minix/forks|https://api.github.com/repos/Stichting-MINIX-Research-Foundation/minix/languages
rawdrawandroid|cnlohr|0|2|0|0|1833|115|Build android apps without any java, entirely in C and Make|https://api.github.com/repos/cnlohr/rawdrawandroid|https://github.com/cnlohr/rawdrawandroid|https://api.github.com/repos/cnlohr/rawdrawandroid/stargazers|https://api.github.com/repos/cnlohr/rawdrawandroid/subscribers|https://api.github.com/repos/cnlohr/rawdrawandroid/forks|https://api.github.com/repos/cnlohr/rawdrawandroid/languages
rnnoise|xiph|0|1|0|0|1833|600|Recurrent neural network for audio noise reduction|https://api.github.com/repos/xiph/rnnoise|https://github.com/xiph/rnnoise|https://api.github.com/repos/xiph/rnnoise/stargazers|https://api.github.com/repos/xiph/rnnoise/subscribers|https://api.github.com/repos/xiph/rnnoise/forks|https://api.github.com/repos/xiph/rnnoise/languages
cpu_features|google|3|6|1|0|1832|156|A cross platform C99 library to get cpu features at runtime.|https://api.github.com/repos/google/cpu_features|https://github.com/google/cpu_features|https://api.github.com/repos/google/cpu_features/stargazers|https://api.github.com/repos/google/cpu_features/subscribers|https://api.github.com/repos/google/cpu_features/forks|https://api.github.com/repos/google/cpu_features/languages
